some,position,weight
no,12,0.10602853447198868
no,12,0.07902892678976059
no,12,0.019975263625383377
no,12,0.013257051818072796
no,12,0.00432151323184371
no,12,0.0017128631006926298
no,12,0.03578341379761696
no,12,0.0830933228135109
no,12,0.002160176169127226
no,12,0.04307630658149719
no,12,0.07278202474117279
no,12,0.07093619555234909
no,12,0.05648293346166611
no,12,0.0031633207108825445
no,12,0.08904286473989487
no,12,0.0024067547637969255
no,12,0.0017339189071208239
no,12,0.048537906259298325
no,12,0.018217282369732857
no,12,0.00856513436883688
no,12,0.05588317662477493
no,12,0.14007721841335297
no,12,0.007957512512803078
no,12,0.08610842376947403
no,12,0.1359061598777771
no,12,0.00711040897294879
no,12,0.16148801147937775
no,12,0.012003940530121326
no,12,0.00195631617680192
no,12,0.0008101895218715072
no,12,0.005868798121809959
no,12,0.08726868778467178
no,12,0.010876120999455452
no,12,0.12723906338214874
no,12,0.013508393429219723
no,12,0.016762761399149895
no,12,0.013078608550131321
no,12,0.21855849027633667
no,12,0.00983548816293478
no,12,0.019320325925946236
no,12,0.004333831835538149
no,12,0.002693047048524022
no,12,0.08126595616340637
no,12,0.08443019539117813
no,12,0.003916940651834011
no,12,0.010864789597690105
no,12,0.11051565408706665
no,12,0.014212756417691708
no,12,0.012173119932413101
no,12,0.08018144965171814
no,12,0.0021460275165736675
no,12,0.014729605056345463
no,12,0.0021610227413475513
no,12,0.014619872905313969
no,12,0.016095027327537537
no,12,0.11143682897090912
no,12,0.06613968312740326
no,12,0.009493937715888023
no,12,0.16982580721378326
no,12,0.07609764486551285
no,12,0.11439696699380875
no,12,0.012492316775023937
no,12,0.010407809168100357
no,12,0.07424869388341904
no,12,0.06259604543447495
no,12,0.058129701763391495
no,12,0.08004863560199738
no,12,0.0017294526332989335
no,12,0.1098303347826004
no,12,0.0011897193035110831
no,12,0.08385706692934036
no,12,0.09945647418498993
no,12,0.04842447489500046
no,12,0.11007659882307053
no,12,0.1261633187532425
no,12,0.0014540371485054493
no,12,0.025073889642953873
no,12,0.00985800288617611
no,12,0.11789007484912872
no,12,0.05634676665067673
no,12,0.01326066255569458
no,12,0.07294099777936935
no,12,0.06844876706600189
no,12,0.0033143621403723955
no,12,0.0671129822731018
no,12,0.1169208437204361
no,12,0.012225763872265816
no,12,0.022522879764437675
no,12,0.02059946209192276
no,12,0.17561756074428558
no,12,0.0007288079941645265
no,12,0.010279801674187183
no,12,0.081865094602108
no,12,0.015450146980583668
no,12,0.009846861474215984
no,12,0.01584039069712162
no,12,0.0043810452334582806
no,12,0.05996669828891754
no,12,0.014194576069712639
no,12,0.00341963698156178
no,12,0.011186975054442883
no,12,0.021324878558516502
no,12,0.0719703659415245
no,12,0.1092076301574707
no,12,0.0014049219898879528
no,12,0.0898672416806221
no,12,0.11609496176242828
no,12,0.04287176579236984
no,12,0.07152010500431061
no,12,0.0022611445747315884
no,12,0.055043213069438934
no,12,0.0026430764701217413
no,12,0.0714072436094284
no,12,0.05168977007269859
no,12,0.0013617704389616847
no,12,0.13224153220653534
no,12,0.001182909240014851
no,12,0.03349335491657257
no,12,0.008964362554252148
no,12,0.0010729923378676176
no,12,0.0028239237144589424
no,12,0.045061688870191574
no,12,0.017021412029862404
no,12,0.0907156839966774
no,12,0.015786660835146904
no,13,0.11173934489488602
no,13,0.026608189567923546
no,13,0.0017629698850214481
no,13,0.0785382091999054
no,13,0.005930786486715078
no,13,0.011431354098021984
no,13,0.05756349861621857
no,13,0.013376988470554352
no,13,0.08651084452867508
no,13,0.020525626838207245
no,13,0.0145855862647295
no,13,0.0161033533513546
no,13,0.004397334530949593
no,13,0.09122231602668762
no,13,0.04135984927415848
no,13,0.22003291547298431
no,13,0.0017179668648168445
no,13,0.013007105328142643
no,13,0.01735381782054901
no,13,0.04237009584903717
no,13,0.0014777553733438253
no,13,0.010796059854328632
no,13,0.08322641253471375
no,13,0.08483514189720154
no,13,0.012388884089887142
no,13,0.01459536887705326
no,13,0.021478071808815002
no,13,0.059992529451847076
no,13,0.007298720069229603
no,13,0.01784541644155979
no,13,0.005891628097742796
no,13,0.1272706836462021
no,13,0.011858221143484116
no,13,0.011580164544284344
no,13,0.069297656416893
no,13,0.015377034433186054
no,13,0.02024492248892784
no,13,0.13823099434375763
no,13,0.003515752498060465
no,13,0.05085604637861252
no,13,0.06973394751548767
no,13,0.015561896376311779
no,13,0.01155928149819374
no,13,0.017694048583507538
no,13,0.0023669705260545015
no,13,0.014236710034310818
no,13,0.01773962564766407
no,13,0.07705885916948318
no,13,0.0036893608048558235
no,13,0.05662709102034569
no,13,0.07584885507822037
no,13,0.01911417581140995
no,13,0.010674221441149712
no,13,0.055240124464035034
no,13,0.07173940539360046
no,13,0.014286401681602001
no,13,0.004470545332878828
no,13,0.007187622133642435
no,13,0.015540048480033875
no,13,0.12651708722114563
no,13,0.015924300998449326
no,13,0.01580069214105606
no,13,0.028390446677803993
no,13,0.011450438760221004
no,13,0.019517861306667328
no,13,0.012528929859399796
no,13,0.012044842354953289
no,13,0.014934242703020573
no,13,0.07661803811788559
no,13,0.08709464967250824
no,13,0.009034235030412674
no,13,0.003989435266703367
no,13,0.06842198967933655
no,13,0.004246874246746302
no,13,0.06052914634346962
no,13,0.06629310548305511
no,13,0.00577873270958662
no,13,0.043647874146699905
no,13,0.004655929747968912
no,13,0.07844952493906021
no,13,0.014851568266749382
no,13,0.049326732754707336
no,13,0.038616523146629333
no,13,0.09072547405958176
no,13,0.017340203747153282
no,13,0.016618402674794197
no,13,0.02544277161359787
no,13,0.13270121812820435
no,13,0.05204379931092262
no,13,0.00290505844168365
no,13,0.09462077170610428
no,13,0.024753618985414505
no,13,0.01344812847673893
no,13,0.011400233022868633
no,13,0.013933793641626835
no,13,0.060450684279203415
no,13,0.002612619660794735
no,13,0.05095547437667847
no,13,0.004636180587112904
no,13,0.0033703160006552935
no,13,0.06137734279036522
no,13,0.016104882583022118
no,13,0.0016431189142167568
no,13,0.0115207489579916
no,13,0.10747171938419342
no,13,0.03211502358317375
no,13,0.010535349138081074
no,13,0.008408460766077042
no,13,0.07645881921052933
no,13,0.05455595627427101
no,13,0.049251262098550797
no,13,0.012481482699513435
no,13,0.013634146191179752
no,13,0.016679586842656136
no,13,0.03250066563487053
no,13,0.10268343985080719
no,13,0.012402264401316643
no,13,0.0024577730800956488
no,13,0.018808988854289055
no,13,0.048908475786447525
no,13,0.014826015569269657
no,13,0.014735349453985691
no,13,0.04808767884969711
no,13,0.03138139098882675
no,13,0.04344802349805832
no,13,0.002980208722874522
no,13,0.034220047295093536
no,13,0.06957074254751205
no,13,0.03783430904150009
no,13,0.020033948123455048
no,13,0.01907438598573208
no,13,0.015547933988273144
no,13,0.07203641533851624
no,13,0.024173211306333542
no,13,0.014528037048876286
no,13,0.08500567078590393
no,13,0.015727631747722626
no,13,0.01849737949669361
no,13,0.003495875746011734
no,13,0.0017119599506258965
no,13,0.07246849685907364
no,13,0.026667678728699684
no,13,0.022768646478652954
no,13,0.020722687244415283
no,13,0.004242244176566601
no,13,0.006581398658454418
no,13,0.017681090161204338
no,13,0.009874292649328709
no,13,0.06219636648893356
no,13,0.04586255922913551
no,13,0.10726585239171982
no,13,0.010560992173850536
no,13,0.01691996119916439
no,13,0.09711209684610367
no,13,0.001955033279955387
no,13,0.04253794252872467
no,13,0.0692518875002861
no,13,0.05109589546918869
no,13,0.014456776902079582
no,13,0.045707669109106064
no,13,0.006844880059361458
no,13,0.0025570718571543694
no,13,0.008428334258496761
no,13,0.06409648060798645
no,13,0.0034620356746017933
no,13,0.05698679760098457
no,13,0.07240532338619232
no,13,0.0849824845790863
no,13,0.0011968709295615554
no,13,0.030919888988137245
no,13,0.020219696685671806
no,13,0.007819972932338715
no,13,0.005405487027019262
no,13,0.016216328367590904
no,13,0.011914870701730251
no,13,0.011622351594269276
no,13,0.005429371260106564
no,13,0.021894576027989388
no,13,0.001565213780850172
no,13,0.010906034149229527
no,13,0.002830005483701825
no,13,0.14203938841819763
no,13,0.003398920176550746
no,13,0.021715328097343445
no,13,0.031812477856874466
no,13,0.05286651477217674
no,13,0.043774958699941635
no,13,0.04307965934276581
no,13,0.08251239359378815
no,13,0.17041757702827454
no,13,0.038735102862119675
no,13,0.038684722036123276
no,13,0.01176763791590929
no,13,0.01485490333288908
no,13,0.0029249321669340134
no,13,0.0136306406930089
no,13,0.0019487618701532483
no,13,0.0037942412309348583
no,13,0.011050546541810036
no,13,0.10870084166526794
no,13,0.0721980556845665
no,13,0.016377929598093033
no,13,0.087469182908535
no,13,0.10683560371398926
no,13,0.06263530999422073
no,13,0.0630745068192482
no,13,0.015075556002557278
no,13,0.07527060806751251
no,13,0.011003273539245129
no,13,0.17820873856544495
no,13,0.0042549800127744675
no,13,0.15172939002513885
no,13,0.002782577183097601
no,13,0.004910882096737623
no,13,0.0017807106487452984
no,13,0.11800722032785416
no,13,0.10055644810199738
no,13,0.11716669052839279
no,13,0.05125724896788597
no,13,0.08488845825195312
no,13,0.0677361786365509
no,13,0.06585009396076202
no,13,0.09176819771528244
no,13,0.004132707603275776
no,13,0.06309012323617935
no,13,0.015395890921354294
no,13,0.11614362895488739
no,13,0.055840373039245605
no,13,0.010375338606536388
no,13,0.012375024147331715
no,13,0.06470904499292374
no,13,0.07407500594854355
no,13,0.09370706975460052
no,13,0.0026577210519462824
no,13,0.1407780647277832
no,13,0.1472814679145813
no,13,0.010440673679113388
no,13,0.15789999067783356
no,13,0.0654754638671875
no,13,0.0050813425332307816
no,13,0.06116889417171478
no,13,0.01064172200858593
no,13,0.004473048262298107
no,13,0.012792776338756084
no,13,0.025313179939985275
no,13,0.08552656322717667
no,13,0.0727514773607254
no,13,0.002367643639445305
no,13,0.002174189779907465
no,13,0.06744908541440964
no,13,0.0690280869603157
no,13,0.10922683775424957
no,13,0.09362831711769104
no,13,0.025486450642347336
no,13,0.01641783118247986
no,13,0.05982571095228195
no,13,0.05768734961748123
no,13,0.01200877595692873
no,13,0.03759715333580971
no,13,0.008340037427842617
no,13,0.10119056701660156
no,13,0.008378124795854092
no,13,0.12937872111797333
no,13,0.009652111679315567
no,13,0.0034487417433410883
no,13,0.011959847062826157
no,13,0.04892821982502937
no,13,0.08493190258741379
no,13,0.041549380868673325
no,13,0.06955822557210922
no,13,0.06299109011888504
no,13,0.01777227781713009
no,13,0.05397830158472061
no,13,0.001462249900214374
no,13,0.019944870844483376
no,13,0.001917258370667696
no,13,0.09551715850830078
no,13,0.1388646960258484
no,13,0.10051223635673523
no,13,0.054933272302150726
no,13,0.07353194802999496
no,13,0.00412772549316287
no,13,0.010248290374875069
no,13,0.021495575085282326
no,13,0.0013571403687819839
no,13,0.06765880435705185
no,13,0.05546002462506294
no,13,0.1804690659046173
no,13,0.02141348458826542
no,13,0.06006535887718201
no,13,0.013535873964428902
no,13,0.16763024032115936
no,13,0.09913437813520432
no,13,0.0018230285495519638
no,13,0.059813208878040314
no,13,0.023093653842806816
no,13,0.13026228547096252
no,13,0.07745350152254105
no,13,0.20901158452033997
no,13,0.017038611695170403
no,13,0.07780908793210983
no,13,0.09144441038370132
no,13,0.013245622627437115
no,13,0.008336055092513561
no,13,0.07115203887224197
no,13,0.06037825718522072
no,13,0.006469763349741697
no,13,0.029620323330163956
no,13,0.011091060005128384
no,13,0.0021282637026160955
no,13,0.010561492294073105
no,13,0.0783131942152977
no,13,0.0012863565934821963
no,13,0.02480430342257023
no,13,0.054655179381370544
no,13,0.06128932908177376
no,13,0.013851802796125412
no,13,0.048893850296735764
no,13,0.01034924853593111
no,13,0.008650084026157856
no,13,0.0401482954621315
no,13,0.0013050443958491087
no,13,0.13056495785713196
no,13,0.037957563996315
no,13,0.0023067754227668047
no,13,0.032763004302978516
no,13,0.03257741779088974
no,13,0.12586507201194763
no,13,0.0022408775985240936
no,13,0.01768164522945881
no,13,0.03290034830570221
no,13,0.010069775395095348
no,13,0.1295696347951889
no,13,0.0126419048756361
no,13,0.03932755067944527
no,13,0.0018450396601110697
no,13,0.09492433071136475
no,13,0.0030206323135644197
no,13,0.03027263842523098
no,13,0.052415989339351654
no,13,0.0030627893283963203
no,13,0.003147582523524761
no,13,0.011984738521277905
no,13,0.01974339410662651
no,13,0.02132985182106495
no,13,0.01187091413885355
no,13,0.09622251242399216
no,13,0.11684046685695648
no,13,0.0028124330565333366
no,13,0.0015970898093655705
no,13,0.00327526917681098
no,13,0.01412200927734375
no,13,0.027770331129431725
no,13,0.07125690579414368
no,13,0.09181136637926102
no,13,0.08161549270153046
no,13,0.0041311951354146
no,13,0.18866120278835297
no,13,0.06506290286779404
no,13,0.01802011951804161
no,13,0.010361646302044392
no,13,0.0765715166926384
no,13,0.062361449003219604
no,13,0.04106389731168747
no,13,0.06665831059217453
no,13,0.04068537428975105
no,13,0.03380060940980911
no,13,0.015724685043096542
no,13,0.0015301952371373773
no,13,0.06338003277778625
no,13,0.110247902572155
no,13,0.02331036701798439
no,13,0.002961198566481471
no,13,0.003287532599642873
no,13,0.041546497493982315
no,13,0.060051802545785904
no,13,0.0737883597612381
no,13,0.08850162476301193
no,13,0.015767071396112442
no,13,0.08528276532888412
no,13,0.08438226580619812
no,13,0.0617762915790081
no,13,0.014072428457438946
no,13,0.020747888833284378
no,13,0.06308285146951675
no,13,0.0028001712635159492
no,13,0.012267397716641426
no,13,0.011450481601059437
no,13,0.023780208081007004
no,13,0.06684236228466034
no,13,0.08168979734182358
no,13,0.06435949355363846
no,13,0.0022513973526656628
no,13,0.001673107617534697
no,13,0.07428213953971863
no,13,0.06812284141778946
no,13,0.0020636979024857283
no,13,0.012346943840384483
no,13,0.0016950747231021523
no,13,0.025894783437252045
no,13,0.018360823392868042
no,13,0.08259637653827667
no,13,0.001611031941138208
no,13,0.0022807694040238857
no,13,0.07428386807441711
no,13,0.06865648925304413
no,13,0.10857922583818436
no,13,0.011896247044205666
no,13,0.008627905510365963
no,13,0.0031935900915414095
no,13,0.06258872151374817
no,13,0.11712336540222168
no,13,0.0021365375723689795
no,13,0.058142274618148804
no,13,0.0039846450090408325
no,13,0.010796216316521168
no,13,0.07811511307954788
no,13,0.002007096540182829
no,13,0.009379878640174866
no,13,0.008044460788369179
no,13,0.0038412949070334435
no,13,0.07493925839662552
no,13,0.010734517127275467
no,13,0.11933673173189163
no,13,0.00836385227739811
no,13,0.0842328891158104
no,13,0.0028406218625605106
no,13,0.015725011005997658
no,13,0.010110742412507534
no,13,0.0018274945905432105
no,13,0.009778521955013275
no,13,0.0012753038899973035
no,13,0.07191967964172363
no,13,0.08406870067119598
no,13,0.0019199966918677092
no,13,0.008838988840579987
no,13,0.0032791404519230127
no,13,0.0016792371170595288
no,13,0.002592705190181732
no,13,0.0037051946856081486
no,13,0.03711685910820961
no,13,0.010356022976338863
no,13,0.0873369574546814
no,13,0.003862443845719099
no,13,0.04920196160674095
no,13,0.002030838979408145
no,13,0.12645010650157928
no,13,0.014637215994298458
no,13,0.0787125900387764
no,13,0.007633371744304895
no,13,0.0018497153650969267
no,13,0.02679477259516716
no,13,0.08497212827205658
no,13,0.001404252485372126
no,13,0.0014974158257246017
no,13,0.014205681160092354
no,13,0.005244013853371143
no,13,0.0850643739104271
no,13,0.13753272593021393
no,13,0.003377630840986967
no,13,0.01033877395093441
no,13,0.09100227802991867
no,13,0.007008901797235012
no,13,0.00244394363835454
no,13,0.056072067469358444
no,13,0.056082382798194885
no,13,0.003686365205794573
no,13,0.014750206843018532
no,13,0.08031043410301208
no,13,0.01094299927353859
no,13,0.003564629005268216
no,13,0.0010927385883405805
no,13,0.013659768737852573
no,13,0.019104154780507088
no,13,0.0025491344276815653
no,13,0.004538360051810741
no,13,0.0016354122199118137
no,13,0.0015765224816277623
no,13,0.01587693952023983
no,13,0.10367899388074875
no,13,0.0026250663213431835
no,13,0.013622263446450233
no,13,0.0034241483081132174
no,13,0.08948591351509094
no,13,0.052344903349876404
no,13,0.08239103853702545
no,13,0.022240731865167618
no,13,0.0024645428638905287
no,13,0.0821177288889885
no,13,0.033830299973487854
no,13,0.0017903182888403535
no,13,0.1147405356168747
no,13,0.09264454245567322
no,13,0.0636821985244751
no,13,0.020083025097846985
no,13,0.0008248643134720623
no,13,0.07797467708587646
no,13,0.005734569858759642
no,13,0.0073553891852498055
no,13,0.08576883375644684
no,13,0.14542710781097412
no,13,0.11032426357269287
no,13,0.0020465212874114513
no,13,0.08137698471546173
no,13,0.10242310911417007
no,13,0.00933560635894537
no,13,0.00547685706987977
no,13,0.012531335465610027
no,13,0.001112176338210702
no,13,0.01160710584372282
no,13,0.01524630468338728
no,13,0.005992148537188768
no,13,0.012385815382003784
no,13,0.049568191170692444
no,13,0.05839237943291664
no,13,0.05889682471752167
no,13,0.07941752672195435
no,13,0.016627775505185127
no,13,0.0008523386786691844
no,13,0.02908490225672722
no,13,0.020040147006511688
no,13,0.016170118004083633
no,13,0.11826298385858536
no,13,0.02717374451458454
no,13,0.0009434690000489354
no,13,0.1651911437511444
no,13,0.0012767254374921322
no,13,0.022680165246129036
no,13,0.09116994589567184
no,13,0.0979471281170845
no,13,0.00899504404515028
no,13,0.0016917299944907427
no,13,0.013300941325724125
no,13,0.12685255706310272
no,13,0.09106793254613876
no,13,0.0606522336602211
no,13,0.0011033691698685288
no,13,0.08366911858320236
no,13,0.09502840042114258
no,13,0.09501723200082779
no,13,0.08377940952777863
no,13,0.007506693247705698
no,13,0.07965536415576935
no,13,0.0995403304696083
no,13,0.07492745667695999
no,13,0.03222988545894623
no,13,0.10597541183233261
no,13,0.0008189651416614652
no,13,0.0099785840138793
no,13,0.0017873499309644103
no,13,0.07404524087905884
no,13,0.0818549245595932
no,13,0.0011373035376891494
no,13,0.007687194738537073
no,13,0.04744941368699074
no,13,0.1133265420794487
no,13,0.10485806316137314
no,13,0.001257159630768001
no,13,0.0012662663357332349
no,13,0.09268146008253098
no,13,0.015527009032666683
no,13,0.0012392114149406552
no,13,0.013209437020123005
no,13,0.002164926379919052
no,13,0.1057160496711731
no,13,0.049009520560503006
no,13,0.12932974100112915
no,13,0.03431173786520958
no,13,0.01115590613335371
no,13,0.012048721313476562
no,13,0.0036357592325657606
no,13,0.0671040490269661
no,13,0.002415247494354844
no,13,0.07943935692310333
no,13,0.11742478609085083
no,13,0.02742144651710987
no,13,0.009628566913306713
no,13,0.07442950457334518
no,13,0.07656396925449371
no,13,0.01512131653726101
no,13,0.0020013146568089724
no,13,0.014318586327135563
no,13,0.002982510020956397
no,13,0.0900215357542038
no,13,0.028009042143821716
no,13,0.0022099302150309086
no,13,0.06944864988327026
no,13,0.08114024996757507
no,13,0.0010600516106933355
no,13,0.005726572126150131
no,13,0.0011535512749105692
no,13,0.04912040755152702
no,13,0.07717452943325043
no,13,0.01616392470896244
no,13,0.09618078172206879
no,13,0.0013838375452905893
no,13,0.0008351687574759126
no,13,0.009456755593419075
no,13,0.05427907034754753
no,13,0.0008582507143728435
no,13,0.009691797196865082
no,13,0.011531173251569271
no,13,0.0013374958653002977
no,13,0.0008749231928959489
no,13,0.002496930304914713
no,13,0.01660127565264702
no,13,0.009202685207128525
no,13,0.012681497260928154
no,13,0.017128996551036835
no,13,0.006775896530598402
no,13,0.002231708262115717
no,13,0.01307515799999237
no,13,0.014532852917909622
no,13,0.0037303927820175886
no,13,0.001098736422136426
no,13,0.07525096088647842
no,13,0.012987740337848663
no,13,0.06878624111413956
no,13,0.0022250949405133724
no,13,0.08596868813037872
no,13,0.0014058747328817844
no,13,0.0012422000290825963
no,13,0.0018499410944059491
no,13,0.010166526772081852
no,13,0.01147070899605751
no,13,0.0012471795780584216
no,13,0.005398058332502842
no,13,0.001210806891322136
no,13,0.0007241439889185131
no,13,0.05728568881750107
no,13,0.009164111688733101
no,13,0.058091212064027786
no,13,0.01394127868115902
no,13,0.0016241077100858092
no,13,0.05814862251281738
no,13,0.018071450293064117
no,13,0.0009419274865649641
no,13,0.006768735591322184
no,13,0.0016520858043804765
no,13,0.010509206913411617
no,13,0.08051294833421707
no,13,0.0012638155603781343
no,13,0.10828213393688202
no,13,0.008964662440121174
no,13,0.07804238051176071
no,13,0.002854185411706567
no,13,0.0015814248472452164
no,13,0.07771796733140945
no,13,0.03357907012104988
no,13,0.040015555918216705
no,13,0.01980147510766983
no,13,0.0194715466350317
no,13,0.029659587889909744
no,13,0.04474172368645668
no,13,0.021851204335689545
no,13,0.05470797419548035
no,13,0.017601093277335167
no,13,0.014505105093121529
no,13,0.019319264218211174
no,13,0.050244372338056564
no,13,0.01724802330136299
no,13,0.014861972071230412
no,13,0.044466085731983185
no,13,0.042631302028894424
no,13,0.06613814830780029
no,13,0.050152089446783066
no,13,0.020927075296640396
no,13,0.011679095216095448
no,13,0.061006829142570496
no,13,0.06210930272936821
no,13,0.019356489181518555
no,13,0.021470490843057632
no,13,0.005333705339580774
no,13,0.05424702912569046
no,13,0.023144811391830444
no,13,0.053872425109148026
no,13,0.017559081315994263
no,13,0.012272016145288944
no,13,0.012106605805456638
no,13,0.05863233283162117
no,13,0.07631862163543701
no,13,0.03325735405087471
no,13,0.012362823821604252
no,13,0.004985977429896593
no,13,0.007933307439088821
no,13,0.044645488262176514
no,13,0.03982660546898842
no,13,0.06451421976089478
no,13,0.06938286870718002
no,13,0.036057792603969574
no,13,0.023702479898929596
no,13,0.019662832841277122
no,13,0.05753985792398453
no,13,0.06469160318374634
no,13,0.08247505128383636
no,13,0.06413818150758743
no,13,0.0429876483976841
no,13,0.011704867705702782
no,13,0.05629511922597885
no,13,0.0650203749537468
no,13,0.005524354055523872
no,13,0.046166837215423584
no,13,0.06226169317960739
no,13,0.11269014328718185
no,13,0.019589640200138092
no,13,0.021781492978334427
no,13,0.019229669123888016
no,13,0.020362844690680504
no,13,0.019039273262023926
no,13,0.020622653886675835
no,13,0.011467044241726398
no,13,0.10113586485385895
no,13,0.06370114535093307
no,13,0.03828820586204529
no,13,0.0730857327580452
no,13,0.07021403312683105
no,13,0.07865746319293976
no,13,0.019716864451766014
no,13,0.05348223075270653
no,13,0.010068072937428951
no,13,0.05755011364817619
no,13,0.05933276563882828
no,13,0.03513331338763237
no,13,0.02036944404244423
no,13,0.019174644723534584
no,13,0.01650143973529339
no,13,0.019768545404076576
no,13,0.01964179053902626
no,13,0.014813102781772614
no,13,0.04320080578327179
no,13,0.013813203200697899
no,13,0.06639967858791351
no,13,0.06502272933721542
no,13,0.02760898880660534
no,13,0.013177384622395039
no,13,0.018268024548888206
no,13,0.03087739087641239
no,13,0.04889347776770592
no,13,0.013053696602582932
no,13,0.03258857876062393
no,13,0.019228113815188408
no,13,0.0567614771425724
no,13,0.06804975122213364
no,13,0.06769153475761414
no,13,0.021429719403386116
no,13,0.05064365267753601
no,13,0.05140785872936249
no,13,0.02203819528222084
no,13,0.05238690972328186
no,13,0.027472568675875664
no,13,0.044897619634866714
no,13,0.01741163246333599
no,13,0.08554602414369583
no,13,0.040858637541532516
no,13,0.022152261808514595
no,13,0.020997805520892143
no,13,0.021535532549023628
no,13,0.004676410462707281
no,13,0.05545200780034065
no,13,0.07859449088573456
no,13,0.021119743585586548
no,13,0.02029496058821678
no,13,0.030497903004288673
no,13,0.04928792640566826
no,13,0.017223168164491653
no,13,0.021340150386095047
no,13,0.023290880024433136
no,13,0.01678851805627346
no,13,0.0046829478815197945
no,13,0.05697852745652199
no,13,0.06159881129860878
no,13,0.06038138270378113
no,13,0.021800581365823746
no,13,0.06281872093677521
no,13,0.05962863937020302
no,13,0.02367747761309147
no,13,0.06908703595399857
no,13,0.02333064191043377
no,13,0.005999997723847628
no,13,0.017450371757149696
no,13,0.055048346519470215
no,13,0.06457140296697617
no,13,0.07756366580724716
no,13,0.005283093545585871
no,13,0.025654572993516922
no,13,0.058579131960868835
no,13,0.030268916860222816
no,13,0.05990757793188095
no,13,0.021790428087115288
no,13,0.006491169333457947
no,13,0.01972108520567417
no,13,0.01912190392613411
no,13,0.02801535651087761
no,13,0.018711736425757408
no,13,0.018528755754232407
no,13,0.061823803931474686
no,13,0.05556909367442131
no,13,0.05184122174978256
no,13,0.057459235191345215
no,13,0.012996673583984375
no,13,0.0770248994231224
no,13,0.019849363714456558
no,13,0.0662323459982872
no,13,0.02709328942000866
no,13,0.06219041720032692
no,13,0.060468267649412155
no,13,0.02038661390542984
no,13,0.02574961818754673
no,13,0.05689309164881706
no,13,0.06555933505296707
no,13,0.09263326227664948
no,13,0.024006251245737076
no,13,0.033442992717027664
no,13,0.01221452746540308
no,13,0.07867641746997833
no,13,0.060565732419490814
no,13,0.018209876492619514
no,13,0.08388689905405045
no,13,0.082626111805439
no,13,0.0259661003947258
no,13,0.0639936774969101
no,13,0.08466505259275436
no,13,0.008971421048045158
no,13,0.003320976160466671
no,13,0.11732973903417587
no,13,0.0021262182854115963
no,13,0.010369186289608479
no,13,0.0019502434879541397
no,13,0.08545221388339996
no,13,0.09291195124387741
no,13,0.0015093652764335275
no,13,0.011957469396293163
no,13,0.04817230626940727
no,13,0.0009921373566612601
no,13,0.03347763046622276
no,13,0.00749979866668582
no,13,0.03657083585858345
no,13,0.08684034645557404
no,13,0.009439990855753422
no,13,0.03594103455543518
no,13,0.02909262292087078
no,13,0.05961230397224426
no,13,0.010028212331235409
no,13,0.012913016602396965
no,13,0.14181166887283325
no,13,0.06656450033187866
no,13,0.007088599726557732
no,13,0.01869431510567665
no,13,0.0684586763381958
no,13,0.09992986917495728
no,13,0.06049247831106186
no,13,0.011648864485323429
no,13,0.013257051818072796
no,13,0.027564959600567818
no,13,0.00183302687946707
no,13,0.00367735349573195
no,13,0.020010480657219887
no,13,0.0020647761411964893
no,13,0.047044090926647186
no,13,0.06694026291370392
no,13,0.06855366379022598
no,13,0.03167414665222168
no,13,0.011561037972569466
no,13,0.09255973994731903
no,13,0.0033083173912018538
no,13,0.010557984001934528
no,13,0.0028721680864691734
no,13,0.00856513436883688
no,13,0.05615765601396561
no,13,0.13226082921028137
no,13,0.0017138277180492878
no,13,0.07871269434690475
no,13,0.07869650423526764
no,13,0.05133797973394394
no,13,0.0026818581391125917
no,13,0.12227640300989151
no,13,0.005571916699409485
no,13,0.002964742947369814
no,13,0.0008105829474516213
no,13,0.0011170038487762213
no,13,0.08581284433603287
no,13,0.010876120999455452
no,13,0.005187311675399542
no,13,0.004340900108218193
no,13,0.0030662352219223976
no,13,0.17994607985019684
no,13,0.07934322953224182
no,13,0.0040731183253228664
no,13,0.002371931914240122
no,13,0.00424678111448884
no,13,0.002060133730992675
no,13,0.0810982808470726
no,13,0.0038536221254616976
no,13,0.010864789597690105
no,13,0.10681195557117462
no,13,0.23374532163143158
no,13,0.014212756417691708
no,13,0.012173119932413101
no,13,0.06896858662366867
no,13,0.016826173290610313
no,13,0.014729605056345463
no,13,0.011779648251831532
no,13,0.002086192136630416
no,13,0.016095027327537537
no,13,0.012511656619608402
no,13,0.046003177762031555
no,13,0.009493937715888023
no,13,0.0913519337773323
no,13,0.034822918474674225
no,13,0.11425719410181046
no,13,0.012492316775023937
no,13,0.06671091169118881
no,13,0.04047609120607376
no,13,0.06279637664556503
no,13,0.004119385499507189
no,13,0.011808681301772594
no,13,0.012378215789794922
no,13,0.10923905670642853
no,13,0.001327525358647108
no,13,0.08167929202318192
no,13,0.009533187374472618
no,13,0.10829700529575348
no,13,0.013741455972194672
no,13,0.0025509758852422237
no,13,0.002834348939359188
no,13,0.00985800288617611
no,13,0.11315228790044785
no,13,0.10785078257322311
no,13,0.012820456176996231
no,13,0.01326066255569458
no,13,0.08431312441825867
no,13,0.11981853097677231
no,13,0.10558002442121506
no,13,0.004092142917215824
no,13,0.06995534896850586
no,13,0.13818901777267456
no,13,0.1581997126340866
no,13,0.007517347577959299
no,13,0.008187050931155682
no,13,0.07476057857275009
no,13,0.17016863822937012
